"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Injury Intent"	"Injury Intent Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"Male"	"M"	"Suicide"	"2"	"Other land transport"	"GRINJ-011"	Suppressed	20130250	Suppressed
	"Indiana"	"18"	"Male"	"M"	"Suicide"	"2"	"Poisoning"	"GRINJ-015"	364	20130250	1.8
	"Indiana"	"18"	"Male"	"M"	"Suicide"	"2"	"Struck by or against"	"GRINJ-016"	0	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Suicide"	"2"	"Suffocation"	"GRINJ-017"	1305	20130250	6.5
	"Indiana"	"18"	"Male"	"M"	"Suicide"	"2"	"Other specified, classifiable Injury"	"GRINJ-018"	44	20130250	0.2
	"Indiana"	"18"	"Male"	"M"	"Suicide"	"2"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	20130250	Suppressed
	"Indiana"	"18"	"Male"	"M"	"Suicide"	"2"	"Unspecified Injury"	"GRINJ-020"	19	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Cut/Pierce"	"GRINJ-001"	148	20130250	0.7
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Drowning"	"GRINJ-002"	Suppressed	20130250	Suppressed
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Fall"	"GRINJ-003"	Suppressed	20130250	Suppressed
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Fire/Flame"	"GRINJ-004"	13	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Hot object/Substance"	"GRINJ-005"	0	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Firearm"	"GRINJ-006"	2144	20130250	10.7
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Other land transport"	"GRINJ-011"	12	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Other transport"	"GRINJ-012"	0	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Poisoning"	"GRINJ-015"	12	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Struck by or against"	"GRINJ-016"	20	20130250	0.1
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Suffocation"	"GRINJ-017"	26	20130250	0.1
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Other specified, classifiable Injury"	"GRINJ-018"	22	20130250	0.1
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	33	20130250	0.2
	"Indiana"	"18"	"Male"	"M"	"Homicide"	"3"	"Unspecified Injury"	"GRINJ-020"	118	20130250	0.6
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Cut/Pierce"	"GRINJ-001"	Suppressed	20130250	Suppressed
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Drowning"	"GRINJ-002"	25	20130250	0.1
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Fall"	"GRINJ-003"	Suppressed	20130250	Suppressed
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Fire/Flame"	"GRINJ-004"	17	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Hot object/Substance"	"GRINJ-005"	0	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Firearm"	"GRINJ-006"	58	20130250	0.3
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Other land transport"	"GRINJ-011"	Suppressed	20130250	Suppressed
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Poisoning"	"GRINJ-015"	513	20130250	2.5
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Struck by or against"	"GRINJ-016"	0	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Suffocation"	"GRINJ-017"	23	20130250	0.1
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	20130250	Suppressed
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	20	20130250	0.1
	"Indiana"	"18"	"Male"	"M"	"Undetermined "	"4"	"Unspecified Injury"	"GRINJ-020"	45	20130250	0.2
	"Indiana"	"18"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Cut/Pierce"	"GRINJ-001"	0	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Fire/Flame"	"GRINJ-004"	0	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Firearm"	"GRINJ-006"	76	20130250	0.4
	"Indiana"	"18"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other transport"	"GRINJ-012"	0	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Poisoning"	"GRINJ-015"	0	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Struck by or against"	"GRINJ-016"	0	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other specified, classifiable Injury"	"GRINJ-018"	12	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	16	20130250	Unreliable
	"Indiana"	"18"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Unspecified Injury"	"GRINJ-020"	Suppressed	20130250	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Cut/Pierce"	"GRINJ-001"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Drowning"	"GRINJ-002"	44	9541634	0.5
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Fall"	"GRINJ-003"	1937	9541634	20.3
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Fire/Flame"	"GRINJ-004"	72	9541634	0.8
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Hot object/Substance"	"GRINJ-005"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Firearm"	"GRINJ-006"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Machinery"	"GRINJ-007"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Motor Vehicle Traffic"	"GRINJ-008"	591	9541634	6.2
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Other Pedal cyclist"	"GRINJ-009"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Other Pedestrian"	"GRINJ-010"	10	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Other land transport"	"GRINJ-011"	21	9541634	0.2
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Other transport"	"GRINJ-012"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Natural/Environmental"	"GRINJ-013"	63	9541634	0.7
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Overexertion"	"GRINJ-014"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Poisoning"	"GRINJ-015"	689	9541634	7.2
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Struck by or against"	"GRINJ-016"	11	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Suffocation"	"GRINJ-017"	181	9541634	1.9
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Other specified, classifiable Injury"	"GRINJ-018"	18	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	28	9541634	0.3
	"Iowa"	"19"	"Female"	"F"	"Unintentional"	"1"	"Unspecified Injury"	"GRINJ-020"	161	9541634	1.7
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Cut/Pierce"	"GRINJ-001"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Drowning"	"GRINJ-002"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Fall"	"GRINJ-003"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Fire/Flame"	"GRINJ-004"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Hot object/Substance"	"GRINJ-005"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Firearm"	"GRINJ-006"	145	9541634	1.5
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Other land transport"	"GRINJ-011"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Poisoning"	"GRINJ-015"	225	9541634	2.4
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Struck by or against"	"GRINJ-016"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Suffocation"	"GRINJ-017"	178	9541634	1.9
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Suicide"	"2"	"Unspecified Injury"	"GRINJ-020"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Cut/Pierce"	"GRINJ-001"	10	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Drowning"	"GRINJ-002"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Fall"	"GRINJ-003"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Fire/Flame"	"GRINJ-004"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Hot object/Substance"	"GRINJ-005"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Firearm"	"GRINJ-006"	76	9541634	0.8
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Other land transport"	"GRINJ-011"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Other transport"	"GRINJ-012"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Poisoning"	"GRINJ-015"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Struck by or against"	"GRINJ-016"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Suffocation"	"GRINJ-017"	13	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Homicide"	"3"	"Unspecified Injury"	"GRINJ-020"	39	9541634	0.4
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Cut/Pierce"	"GRINJ-001"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Drowning"	"GRINJ-002"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Fall"	"GRINJ-003"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Fire/Flame"	"GRINJ-004"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Hot object/Substance"	"GRINJ-005"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Firearm"	"GRINJ-006"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Other land transport"	"GRINJ-011"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Poisoning"	"GRINJ-015"	48	9541634	0.5
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Struck by or against"	"GRINJ-016"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Suffocation"	"GRINJ-017"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Other specified, classifiable Injury"	"GRINJ-018"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Undetermined "	"4"	"Unspecified Injury"	"GRINJ-020"	20	9541634	0.2
	"Iowa"	"19"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Cut/Pierce"	"GRINJ-001"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Fire/Flame"	"GRINJ-004"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Firearm"	"GRINJ-006"	Suppressed	9541634	Suppressed
	"Iowa"	"19"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Other transport"	"GRINJ-012"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Poisoning"	"GRINJ-015"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Struck by or against"	"GRINJ-016"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Other specified, classifiable Injury"	"GRINJ-018"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	0	9541634	Unreliable
	"Iowa"	"19"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Unspecified Injury"	"GRINJ-020"	0	9541634	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Cut/Pierce"	"GRINJ-001"	25	9533742	0.3
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Drowning"	"GRINJ-002"	137	9533742	1.4
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Fall"	"GRINJ-003"	1872	9533742	19.6
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Fire/Flame"	"GRINJ-004"	130	9533742	1.4
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Hot object/Substance"	"GRINJ-005"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Firearm"	"GRINJ-006"	20	9533742	0.2
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Machinery"	"GRINJ-007"	80	9533742	0.8
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Motor Vehicle Traffic"	"GRINJ-008"	1551	9533742	16.3
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Other Pedal cyclist"	"GRINJ-009"	14	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Other Pedestrian"	"GRINJ-010"	26	9533742	0.3
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Other land transport"	"GRINJ-011"	104	9533742	1.1
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Other transport"	"GRINJ-012"	34	9533742	0.4
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Natural/Environmental"	"GRINJ-013"	109	9533742	1.1
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Overexertion"	"GRINJ-014"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Poisoning"	"GRINJ-015"	1547	9533742	16.2
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Struck by or against"	"GRINJ-016"	62	9533742	0.7
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Suffocation"	"GRINJ-017"	310	9533742	3.3
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Other specified, classifiable Injury"	"GRINJ-018"	79	9533742	0.8
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	34	9533742	0.4
	"Iowa"	"19"	"Male"	"M"	"Unintentional"	"1"	"Unspecified Injury"	"GRINJ-020"	123	9533742	1.3
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Cut/Pierce"	"GRINJ-001"	32	9533742	0.3
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Drowning"	"GRINJ-002"	27	9533742	0.3
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Fall"	"GRINJ-003"	27	9533742	0.3
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Fire/Flame"	"GRINJ-004"	14	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Hot object/Substance"	"GRINJ-005"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Firearm"	"GRINJ-006"	1426	9533742	15.0
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Other land transport"	"GRINJ-011"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Poisoning"	"GRINJ-015"	246	9533742	2.6
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Struck by or against"	"GRINJ-016"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Suffocation"	"GRINJ-017"	822	9533742	8.6
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Other specified, classifiable Injury"	"GRINJ-018"	24	9533742	0.3
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Suicide"	"2"	"Unspecified Injury"	"GRINJ-020"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Cut/Pierce"	"GRINJ-001"	26	9533742	0.3
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Drowning"	"GRINJ-002"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Fall"	"GRINJ-003"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Fire/Flame"	"GRINJ-004"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Hot object/Substance"	"GRINJ-005"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Firearm"	"GRINJ-006"	295	9533742	3.1
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Other land transport"	"GRINJ-011"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Other transport"	"GRINJ-012"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Poisoning"	"GRINJ-015"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Struck by or against"	"GRINJ-016"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Suffocation"	"GRINJ-017"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Homicide"	"3"	"Unspecified Injury"	"GRINJ-020"	47	9533742	0.5
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Cut/Pierce"	"GRINJ-001"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Drowning"	"GRINJ-002"	24	9533742	0.3
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Fall"	"GRINJ-003"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Fire/Flame"	"GRINJ-004"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Hot object/Substance"	"GRINJ-005"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Firearm"	"GRINJ-006"	24	9533742	0.3
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Other land transport"	"GRINJ-011"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Poisoning"	"GRINJ-015"	48	9533742	0.5
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Struck by or against"	"GRINJ-016"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Suffocation"	"GRINJ-017"	12	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Other specified, classifiable Injury"	"GRINJ-018"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Undetermined "	"4"	"Unspecified Injury"	"GRINJ-020"	19	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Cut/Pierce"	"GRINJ-001"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Fire/Flame"	"GRINJ-004"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Firearm"	"GRINJ-006"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other transport"	"GRINJ-012"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Poisoning"	"GRINJ-015"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Struck by or against"	"GRINJ-016"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other specified, classifiable Injury"	"GRINJ-018"	0	9533742	Unreliable
	"Iowa"	"19"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	9533742	Suppressed
	"Iowa"	"19"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Unspecified Injury"	"GRINJ-020"	0	9533742	Unreliable
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Cut/Pierce"	"GRINJ-001"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Drowning"	"GRINJ-002"	47	8776675	0.5
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Fall"	"GRINJ-003"	1422	8776675	16.2
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Fire/Flame"	"GRINJ-004"	94	8776675	1.1
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Hot object/Substance"	"GRINJ-005"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Firearm"	"GRINJ-006"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Machinery"	"GRINJ-007"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Motor Vehicle Traffic"	"GRINJ-008"	734	8776675	8.4
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Other Pedal cyclist"	"GRINJ-009"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Other Pedestrian"	"GRINJ-010"	21	8776675	0.2
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Other land transport"	"GRINJ-011"	19	8776675	Unreliable
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Other transport"	"GRINJ-012"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Natural/Environmental"	"GRINJ-013"	39	8776675	0.4
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Overexertion"	"GRINJ-014"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Poisoning"	"GRINJ-015"	1019	8776675	11.6
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Struck by or against"	"GRINJ-016"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Suffocation"	"GRINJ-017"	233	8776675	2.7
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Other specified, classifiable Injury"	"GRINJ-018"	13	8776675	Unreliable
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	23	8776675	0.3
	"Kansas"	"20"	"Female"	"F"	"Unintentional"	"1"	"Unspecified Injury"	"GRINJ-020"	200	8776675	2.3
	"Kansas"	"20"	"Female"	"F"	"Suicide"	"2"	"Cut/Pierce"	"GRINJ-001"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Suicide"	"2"	"Drowning"	"GRINJ-002"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Suicide"	"2"	"Fall"	"GRINJ-003"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Suicide"	"2"	"Fire/Flame"	"GRINJ-004"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Suicide"	"2"	"Hot object/Substance"	"GRINJ-005"	0	8776675	Unreliable
	"Kansas"	"20"	"Female"	"F"	"Suicide"	"2"	"Firearm"	"GRINJ-006"	217	8776675	2.5
	"Kansas"	"20"	"Female"	"F"	"Suicide"	"2"	"Other land transport"	"GRINJ-011"	Suppressed	8776675	Suppressed
	"Kansas"	"20"	"Female"	"F"	"Suicide"	"2"	"Poisoning"	"GRINJ-015"	205	8776675	2.3
